report_date,report_begin_date,report_end_date,year,month,commodity,group,region,price_min,price_max,price_Unit,report_narrative,commodity_narrative
04/20/2020,04/20/2020,04/24/2020,2020,4,Cream,Class II,Midwest,0.6,1,Factor Pricing,,"Milk production rates continue to steadily grow week to week. Farmers in the region are facing hurdles, and milk continues to hit the ground. Farmers report they still expect to get paid for their milk loads, but they are concerned about pay amounts in the uncertainty of the times. They are working to limit production by rationing feed and culling. Bottling is mostly steady, as far as demand. The dairy retail sector is busy, but grocers report a number of hurdles from light staffing to packaging limitations. Cheesemakers continue to find milk at marked discounts, unchanged from week to week. Milk handlers have few bargaining chips, considering the aforementioned milk disposal. Cream handlers also report continued dumping, but they do expect incremental upticks near term as ice cream production/demand has been improving recently. Currently, however, cream is at a bargain for all takers. Butter churning is busy now, but a number of regional butter producers report upcoming checks on production, as their inventory to storage ratio is beginning to slim. Midwestern corn/bean farmers are preparing for fieldwork, as conditions are getting ready. They say fields are drying off, and some say early May is the target to get started.  

Price Range - Class III Milk; $/CWT; Spot Basis:   -8.00  -  -6.00
Trade Activity: Moderate"
04/27/2020,04/27/2020,05/01/2020,2020,4,Cream,Class II,Midwest,0.8068,1.1525,Dollars per Pound,,"Midwestern weather has been optimal for both planters and dairy farmers. In regard to the latter, production is steady. Some dairy farmers are managing herds to better limit output, as milk continues to be dumped. That said, fewer milk loads are hitting the ground week to week. Bottlers are in the same situation as many other processors. Food service is well below previous years' figures, but retail is busier. School districts throughout the region, and country, are not planning to return until the fall. Retail has been robust for dairy staples. Cheesemakers are beginning to pick up production across the board. A number of regional cheese plants, which have been on disrupted or extended breaks, have returned to take on some of the widely available milk supplies. Those others who have been operating regularly continue to run at busy schedules. Most spot milk prices remain at discounts, although some flat Class prices were reported as well. Cream prices, like those of spot milk, are also showing a little more stiffness this week. Cream supplies are beginning to be pulled in multiple directions. Ice cream, heavy cream and other cream based retail items are selling well. Therefore, production is trending higher. Planters are already in some fields in the upper Midwest. South Central farmers say winter wheat is in mostly good condition, despite some hailstorms and high winds coming through Kansas, Oklahoma and Texas earlier in the week.  

Price Range - Class III Milk; $/CWT; Spot Basis:   -8.00  -  0.00
Trade Activity: Moderate"
04/27/2020,04/27/2020,05/01/2020,2020,4,Cream,Class II,Midwest,0.7,1,Factor Pricing,,"Midwestern weather has been optimal for both planters and dairy farmers. In regard to the latter, production is steady. Some dairy farmers are managing herds to better limit output, as milk continues to be dumped. That said, fewer milk loads are hitting the ground week to week. Bottlers are in the same situation as many other processors. Food service is well below previous years' figures, but retail is busier. School districts throughout the region, and country, are not planning to return until the fall. Retail has been robust for dairy staples. Cheesemakers are beginning to pick up production across the board. A number of regional cheese plants, which have been on disrupted or extended breaks, have returned to take on some of the widely available milk supplies. Those others who have been operating regularly continue to run at busy schedules. Most spot milk prices remain at discounts, although some flat Class prices were reported as well. Cream prices, like those of spot milk, are also showing a little more stiffness this week. Cream supplies are beginning to be pulled in multiple directions. Ice cream, heavy cream and other cream based retail items are selling well. Therefore, production is trending higher. Planters are already in some fields in the upper Midwest. South Central farmers say winter wheat is in mostly good condition, despite some hailstorms and high winds coming through Kansas, Oklahoma and Texas earlier in the week.  

Price Range - Class III Milk; $/CWT; Spot Basis:   -8.00  -  0.00
Trade Activity: Moderate"
05/04/2020,05/04/2020,05/08/2020,2020,5,Cream,Class II,Midwest,1.1735,1.4669,Dollars per Pound,,"Farm milk output is steady to lower. Notably, fat components are also reportedly lower. Some contacts have said milk dumping, at least in their respective areas, has ceased altogether. Also, some milk handlers suggest dairy farm production is sliding because of self-regulation as some dairy farmers have begun selling off percentages of their milking herds. Bottlers are suggesting retail is stronger, but they are facing some definitive hurdles as most school districts are not planning to reopen until fall semester. Cheese producers are finding discounted spot milk, even with busier production schedules throughout the Midwest. Cream is still available, but multiples have sharply increased week to week. Demand reports across all Classes have increased. Namely, though, ice cream producers' pulls are reportedly much stronger when compared to all of April. Cream multiple upticks were expected this week, but some contacts were caught off guard by the marked increases. Contacts in the upper Midwest say corn planters are in the fields, but unlike last year, fields may be a little dry. Winter wheat in the south Central portion of the country is in good shape. Some severe storms/hail have done damage in pockets, but crop yields are expected to be positive at this point.  

The DMN monthly average of the range price series for Upper Midwest Class II cream during April was $1.1746, compared to $2.0912 in March. 

Price Range - Class III Milk; $/CWT; Spot Basis:   -6.00  -  -4.00
Trade Activity: Slow"
05/04/2020,05/04/2020,05/08/2020,2020,5,Cream,Class II,Midwest,1,1.25,Factor Pricing,,"Farm milk output is steady to lower. Notably, fat components are also reportedly lower. Some contacts have said milk dumping, at least in their respective areas, has ceased altogether. Also, some milk handlers suggest dairy farm production is sliding because of self-regulation as some dairy farmers have begun selling off percentages of their milking herds. Bottlers are suggesting retail is stronger, but they are facing some definitive hurdles as most school districts are not planning to reopen until fall semester. Cheese producers are finding discounted spot milk, even with busier production schedules throughout the Midwest. Cream is still available, but multiples have sharply increased week to week. Demand reports across all Classes have increased. Namely, though, ice cream producers' pulls are reportedly much stronger when compared to all of April. Cream multiple upticks were expected this week, but some contacts were caught off guard by the marked increases. Contacts in the upper Midwest say corn planters are in the fields, but unlike last year, fields may be a little dry. Winter wheat in the south Central portion of the country is in good shape. Some severe storms/hail have done damage in pockets, but crop yields are expected to be positive at this point.  
